id,composition,Eg
19841,Nd1Mo5O8,0.5002000000000004
19842,K1Y1Te2,1.3029000000000002
19843,K2Li14Zr3O14,4.2813
19844,K3Sb1O3,3.2396
19845,K1Sm1P4O12,5.296
19846,Sm2Re1O5,0.8030000000000004
19847,Ta2Tl4S11,1.5002999999999995
19848,K2Si6Ge1O15,4.3731
19849,Rb2Ti1Si6O15,3.487
19850,Cr1Ni1O4,1.9393
19851,Mn1Mo1O4,2.7361000000000004
19853,La1Co1B5O10,3.1114
19854,Ca1Pb1F6,3.4728
19855,Sr2Lu1Ru1O6,0.11750000000000015
19856,Na3Fe1P1C1O7,3.763100000000001
19857,Co1Ge1O3,1.4632999999999994
19859,Li2Se1,2.9974000000000003
19861,La1Br1O1,3.7261
19862,Th1Cl4,3.6694999999999993
19863,Zn1I2O6,3.1981
19864,Nb3Se12I1,0.07420000000000028
19865,Bi4Br2O5,2.5139
19867,Li1H6N1O6,3.2766
19868,K1Cr3H6S2O14,2.5289
19869,Ca1B2H10O9,5.2523
19870,Cs1B6H6,5.3874
19871,Na2Ca1H10C2O11,4.6282000000000005
19872,K3B12H12I1,4.6697
19876,Mn1P4O12,0.5534
19878,Tl4Hg1I6,1.1909
19879,K2Tc1Cl6,1.1425999999999998
19880,Na1Sb5O8,2.6822000000000004
19881,S1N1Cl1,2.6922
19882,Tc1P3,0.3853000000000009
19883,S1Cl2,2.0573
19884,Na3P6N11,3.817800000000001
19885,Pt3I8,0.8003999999999998
19886,Pd1Pb2Br6,1.1813999999999998
19887,Hg3Te1Cl4,2.2498
19888,Li5Sb1O5,2.9139999999999997
19889,Tl1As1Se2,1.1514000000000002
19891,Nd5Ag1Se8,1.4982000000000002
19892,Ho2Sn2O7,2.6979999999999995
19893,Na4Ga3Si3I1O12,3.7311
19894,Ti2Fe1Se4,0.0028000000000005802
19895,Na3Zr1Ni1P3O12,3.7976
19896,K1H18Os1N6Cl4O8,3.0483
19897,Rb4Zr3Se14,1.4612000000000005
19899,Zr1Pb1O3,2.7758000000000003
19900,Mn1V1Ag1O4,1.8689
19902,La2Ni2O5,1.99
19903,W1F6,5.3735
19904,Na3Mg2P5O16,4.8126
19905,K2W1C2O9,2.7887000000000004
19907,Na2Cu1Si3O8,0.758
19908,Ti4S8Cl6O1,1.6005
19909,U1Ag2Se2O8,1.5046999999999997
19910,Cd1Bi1S2Cl1,1.9161
19911,K1Na2Au1O2,2.0441000000000003
19912,Cs1In3O5,1.4713000000000005
19913,Rb2U3I4O20,1.8883
19914,Cs1In1S2,2.1723
19915,K3Bi2As3O12,3.33
19916,K1Nb1Ag2Se4,1.4685
19917,Ca14Al1Sb11,0.9102999999999994
19918,K2Sn1Hg1Se4,1.4736
19920,Na1Ho1S2,2.3147000000000006
19921,Bi2Pb2Se5,0.4275000000000002
19922,Na1B1C4N4,6.4986
19923,Ce1P3O9,0.22299999999999984
19925,Cd1Pd1C6N6,4.0421
19926,Nd1N1O4,1.1378
19927,Ca2C1O3F2,5.14
19928,Cs1Zn1Ag1C4S4N4,2.9114
19929,Ta1Tc1Pb2,0.1178000000000008
19930,Li1Mg2H7Ru1,3.16
19931,Fe2C8S1O10,2.4421
19932,Nd2Ti4O11,3.1247000000000003
19933,Yb1Be1F4,6.5464
19934,Ga2Hg1Te4,0.22270000000000006
19936,K2Co1H2Se2O10,1.0583
19937,Ca2Fe2Si5H1O15,1.6304000000000003
19938,Sn1H6Cl4O3,3.2246
19939,H6S2N2O3,0.05380000000000002
19940,Na2Sn2H4O5,2.3097000000000003
19941,B1H10C2N5O3,4.5377
19942,Na1Ga1H8N4,1.261
19943,Cs1U1F6,0.8853000000000001
19947,Li1Cr1P2H1O7,2.9582
19948,Ag2Te1O4,0.0036000000000000476
19950,Li2Lu1P1C1O7,4.8748
19955,Li2Co3O1F6,1.6904
19958,Li1Mn3F10,0.5045000000000002
19960,Si3Sb2O9,4.1105
19962,Li6V3W3O16,1.3721
19963,Li3Co3Te1O8,0.7909000000000002
19964,Sr2La1I7,2.6012
19968,Ho2W1O6,3.6345
19969,Li3Cr3Ni2O12,0.7284999999999999
19971,Li1Co3P4O15,0.6998000000000001
19975,K8Al2O7,2.2214
19976,Li4Nb3Fe3Te2O16,0.5061
19980,Rb2Te1O3,3.6011
19983,Sr1Ge4O9,3.0655
19984,Li2Ru1F6,0.041600000000000026
19985,Sm1Tl1S2,1.6833
19986,Mg1V4O8,0.6118999999999999
19988,Ca3Ge3W2O12,2.0636
19989,K1Mg1As1,1.1621
19993,Y2C3N6,4.0364
19994,Sr1Ag1S1F1,1.2491000000000003
19995,Na1Ca1H3,2.1679
19996,Li1Au1F6,1.8137
19997,Sr4S1O3,2.6687000000000003
19998,Sr1Ag1Te1F1,1.2797999999999998
19999,Ba2As1Br1,0.7228000000000001
20000,Li2Rh1Au1,0.7717999999999994
20001,Cs2Ge1Se4,1.6991999999999998
20002,La2Mo1O5,0.8460999999999999
20003,K2Rb1Dy1Cl6,4.4164
20004,K2Na1Tl1Br6,0.8496
20005,Na1Co2H3S2O10,2.7837
20010,Li6Ti2O7,2.3693
20011,Li5Mn1F8,1.8423
20013,Ba3Na1Si2O8,0.17559999999999998
20017,Cd1N2O10,1.2505
20018,Ba4Na1Ga2B8Cl3O18,4.3677
20020,Y4Ru1Br5,0.3668999999999998
20021,Sr1U2As2O20,0.3093
20022,Cr1S1O6,0.07419999999999999
20023,Nd2Th1S5,1.4086999999999996
20024,Sm4Ga1Sb1S9,2.2433
20025,Cu2C3N1Cl5,0.12420000000000007
20027,Tl4Si5O12,3.1751
20028,Tb2Ni10B5,0.013100000000000556
20029,Re1P1O6,2.1608
20030,Rb1U1C3O8,1.9316
20031,K4U1C2Se2O15,0.4173
20032,Rb3Sc2As3O12,3.8122
20033,Hf2Sb3,0.18409999999999996
20034,Pr1S1Br1,2.6220000000000003
20035,Rb1Sm1Cl4O4,1.4189
20036,Li6Ni1Cl8,1.2534
20037,Na1Ni1B1P2O11,0.03839999999999999
20038,Mn3Co2P4O20,0.3938999999999999
20039,K1P15,1.5176000000000005
20040,K4Re2H1Cl10O1,0.15470000000000006
20041,K3Nd1B2O6,3.3672000000000004
20042,K4Mo1O5,3.1594
20043,K2Nd1Nb5O15,1.9128
20044,Fe1P1N1O4F1,0.017000000000000015
20045,Er1I1O9,0.5288000000000002
20046,Er1P2O10,0.0153
20047,Na2Zn1P1O12,0.05319999999999992
20048,Cs1Ce1P4O12,0.20480000000000054
20049,Cs3Sc2Br9,3.0303
20050,Ba3Ni1F12,1.4408999999999998
20051,Zn3In1Ag1S5,1.1776
20052,V2Cd3O8,2.4496
20053,Si3P3Ir1,1.2037000000000004
20054,Rb4In1Sb1Cl12,1.0215
20057,Li3Co1Ru1O5,0.14070000000000027
20058,K1H2I3O9,3.1952
20059,Gd1Ti1Cd1Sb1O7,2.5349
20060,Dy2Mn1Sb1O7,0.2628000000000004
20062,Ba1Na1V1S4,1.5476000000000003
20063,Ba2La4Ti5O18,2.3691999999999998
20069,Mg1Al1Cr1S4,1.3865999999999996
20071,Mg1Fe1W1S4,0.2398999999999996
20072,La1Mg2Cr3S8,0.6804999999999994
20073,Mn1Si1O4,0.06150000000000011
20074,As1P1O5,2.002
20075,Rb1V3Se2O12,2.3222
20076,Na1Cu1F3,0.0807
20077,Ho1Cr1O4,0.24750000000000005
20078,Mn1Cu2Ge1S4,0.25570000000000004
20079,In1Ag1P2Se6,0.6215999999999999
20080,Rh1F3,0.5622
20081,Ni1Sb2O4,2.0341
20082,Ce1Co1Ge1,0.0013999999999994015
20083,Eu1Ni5,0.006399999999999295
20085,Ce1Zr1F7,0.3046000000000002
20086,Sr1I1F1,4.3112
20087,Mg2V1Bi1O6,3.3647
20088,H4N1Cl1O1,5.3252000000000015
20089,Li3Cu1P1C1O7,0.16480000000000006
20090,Zn3As2O6,3.5393
20091,K1Er2F7,6.9711
20092,K1Tl1Br4,1.8089
20093,Pb4I1F7,2.9253
20094,P1Se1,2.2456
20095,Cd2As3Br1,0.7904999999999998
20096,K2Te2O5,3.3858000000000006
20098,Sr1C4N6,4.6659000000000015
20099,Be2Te7Cl6,1.2813
20100,Mg2H2O3,3.5667
20101,Th1C1N1,1.5203999999999995
20102,Mn1Tl1Cl3,1.2884000000000002
20103,U3O8,0.008799999999999919
20104,As2Pb8O13,2.062
20105,Bi1B1O3,3.0215
20106,Mn3Nb6O11,0.24790000000000045
20107,Ti1Fe4O8,1.1151999999999995
20108,Li2Si2O5,5.24
20109,Mg1Sb2O6,1.0374999999999996
20110,Co1Ge1Te1,0.040899999999999714
20112,Nb1Ag7S6,0.7723999999999998
20113,Tb1P1O4,5.8816
20114,V1C6O6,0.466
20115,Rb2Li14Pb3O14,2.0836
20116,Cs3Au1O1,1.3272000000000002
20118,Ag1C1O2,2.3314000000000004
20120,Li2Mo1P5O15,4.4350000000000005
20121,Cr2Te4O11,0.5996000000000001
20122,La3In1S6,1.1154000000000002
20123,Nb3S1I7,0.5543999999999998
20124,Rb2Ag1As3Se6,1.3568000000000002
20125,Cs1Ti1As1O5,3.0085
20127,Cr1Ag2O4,1.3905999999999998
20128,Ag6Mo2Cl1O7F3,1.5595
20130,Cs1Fe1F3,3.2801
20131,Na3Tm1Si2O7,3.961
20134,Nd1Sb1Mo2O9,3.24
20135,Rb2V2Cu1P2O12,0.893
20136,Cs1Ta2P5O18,3.0509
20137,K1Fe1F4,3.109
20138,Rb1Cd1Au1S2,1.9457
20139,C1S1Cl1O3F3,4.6094
20140,Cs3Li2F5,5.9268
20141,Tl1Mo2Cl7O2,2.4729
20142,Na2Pd1Se2O8,1.6001
20143,Li5V1P2O9,0.003499999999999837
20144,Ca4P6O19,5.3634
20145,Bi2Te2W1O10,2.9479
20146,P1S2N1Cl6O4,2.6486
20147,C1S3Br4N2,1.2836
20148,Na1Ti2Al5O12,2.7187
20149,K2U2W1O10,1.8912
20150,Zn1Co1P1H1O5,2.8374
20151,Ba1Co1Se2O6,2.8118
20152,Mn11Si19,0.8909000000000002
20153,Rb3Mn2Cl7,0.8392999999999999
20154,Ca1Al1Si1H1,0.3753000000000002
20155,Cs1Au1Br3,0.6800999999999999
20157,Cs2U2Mo3O16,2.4489
20158,Cs1Cu2I1Cl2,2.017
20159,P1S1,2.4818
20160,Rb1Ti2P3O12,2.6095
20161,Na2Zn1Cl4,4.5763
20166,In4Sn1Se4,0.8023000000000002
20167,Sr1H2Cl2O1,4.0403
20169,Na4V2O7,3.3849
20172,Na1Y2F7,7.0405
20173,Ho1Pa1O4,3.2237000000000013
20174,Ce3Nd2O9,1.9558
20178,Li2Co4O5,0.6091000000000002
20179,K3Cu2P4H1O14,0.33030000000000004
20180,Mg1H10C1O8,4.7946
20181,Zr2H16S1N3O6F9,4.0781
20182,Sb4H2S1O10,3.3641000000000005
20184,H8S2N2O5,3.3510000000000004
20185,K2Pr2H3S4O18,0.1872
20186,Sr1Co2H2Se4O12,2.6006
20188,Li6Cu1O4,0.1877
20189,Li3V3Fe2O10,1.4196999999999995
20190,Li2Cr1Si2O6,1.4356
20195,Mn3V1P4O16,0.08020000000000005
20196,Li3Mn1B1P1O7,1.1736999999999995
20197,Li5V1P3O11,3.0135
20198,Li4Cr2Si3O10,2.3581
20199,As2H1Pb1F13,4.5547
20200,Li3Mn1Si6O15,1.3319
20203,Li4Ti1V3O8,0.5875000000000004
20208,Li6B4O9,4.4249
20209,Li2V2S3O12,3.5936
20210,Li6Ti2S6O1,2.1790000000000003
20211,Fe1Co9O20,0.3526
20214,Cr3Co2O12,0.7207
20215,Li2Cr3Fe1O8,0.5439000000000003
20216,Li2Mn1W1O6,1.1271000000000002
20217,V1Fe1P2O8F2,1.2959
20222,Na1Tl3S2O6,2.8559
20223,Li5Co4Si6O20,0.1782999999999999
20224,Fe3Si2O8,1.4143
20225,K3Sb2Au3,1.1054
20226,K2Ni1As2,0.10990000000000012
20227,Cs2In1Bi1F6,2.2862
20228,H6Pb1C1Br3N1,1.9688
20230,La2Mg1Fe1O6,1.3979999999999997
20232,Y2Si3Ni3O12,2.7573
20234,Ba2Ca1Si4B2O14,4.8767
20235,Na1Al1Si2O6,4.544
20242,Nb2Cr1Ru1,0.06699999999999973
20243,Mn2Fe1Ge5,0.4219999999999997
20244,Ba1Ca1Tl2,0.3883000000000001
20245,Hf2Os1Ru1,0.17769999999999975
20246,Al2Os1Rh1,0.0059000000000000155
20249,K2Na1Tb1Cl6,4.7982
20250,Cs2Na1Rh1F6,1.7497000000000005
20251,Cs2Na1Tl1Cl6,1.7856
20252,Cs2In1Ga1Cl6,1.8000000000000005
20253,Rb3La1Cl6,4.5189
20259,Co1F3,1.1599
20260,La1Cl3O9,0.3023
20262,Ba1Ge3O8,0.09959999999999992
20263,Ge1C1,2.3598
20264,I3N1,1.3126
20265,Gd3Mg1Al1S7,1.3483999999999998
20266,Bi1B5,0.3206000000000002
20267,Ba1Si1O4,0.044300000000000006
20268,Cs3Nb2I9,0.4359000000000002
20271,Na2Li18Ge17,0.14559999999999995
20272,Pb4Br3N1O16,0.012199999999999987
20273,Ba3Ga1As3,0.7357
20274,Ga2Sb1Te4Cl7,1.2205
20275,Cu7Se2Cl6O8,0.02179999999999982
20276,Mn3Sb5I3O9,2.4205
20277,Cs3Hf2P5S18,2.1672
20278,Mg2S2O13,0.7453
20279,Ca1B2O6,0.1042
20280,Ag1H6C2N5O4,1.9749
20281,Zr1H8Pb1C6O16,2.8956000000000004
20282,Ba2Yb1U1O6,2.1356
20283,Pr2Ag1Sb3,0.10129999999999972
20284,Yb1Mo1O4,3.3549999999999995
20286,Rb2Sm1Br5,4.0698
20287,Pd3Se2S1,0.2357
20288,Na3Pr1V2O8,3.6817
20289,Nd1N3O15,0.008199999999999985
20290,H2C3N2O3,2.7026
20291,Gd1Al1Ge2O7,3.0838
20292,Cs1Zr6Mn1Cl14,1.2292
20293,Cd5Si2P1O12,0.016199999999999992
20294,Ca4Y1B3O10,4.4416
20295,Ca2Ta1In1O6,3.8543
20296,Ba2Ho1Cl7,4.9389
20297,Ba1Te1H3S4O6,1.9246
20298,Ba3Er1B3O9,3.8533
20300,Sr3Y1Co2O8,0.5142000000000002
20301,Li1Gd1S2,0.3031000000000001
20302,Li2Mn2Co1O8,0.0029000000000000137
20303,Fe2Pb1Se4O12,2.2141
20304,Gd2Zr2O7,0.9183000000000004
20305,Fe2Pb3W1O9,1.5907
20306,Dy1Pa1O4,2.4111
20307,Ba3W1O6,3.1474
20308,H4I3N1O9,2.1844
20309,Y2Al1N3,1.6053999999999995
20310,Sr1V1N2,0.2557999999999998
20311,Cs1Sm1Cd1Te3,1.7393999999999998
20312,K2Ni2S3O12,3.8756
20313,Mg1Ag1P3O9,3.3422
20314,Si3Os2,0.8552999999999997
20315,Ba3Ga2N4,1.4942000000000002
20316,Cr1As1O4,1.9882
20317,Sc1Fe6Ge6,0.015500000000000291
20319,Dy2Be2Ge1O7,4.4623
20320,K4Sr1U3O12,2.0734000000000004
20322,Rb3H1Se2O8,3.6221
20323,Zn1H2S2O8,4.6505
20324,Zr1H3N1F4,4.7782
20325,Rb2Ca1H4,3.3172
20328,K2O2,2.3476
20329,K3W2Cl9,1.3426
20330,Bi1As1O4,3.1807000000000003
20331,K2Pt1I6,0.8659999999999999
20333,Tl2Pt5S6,0.9996999999999998
20334,Si3C1Cl8,4.5168
20335,Na5In1S4,2.0197000000000003
20337,Pr2Te4O11,3.3018
20338,Na4Mo1O5,2.92
20339,Sm2S3,1.8079999999999996
20341,Th1Te1O1,0.2417999999999996
20342,Ca1Mo5O8,1.2218999999999998
20343,Zr2P3H4N1O12,4.2949
20344,K1Pr1O2,3.6802
20345,Li1V1P5O15,0.9019
20348,Cs1Sc1P2H2O8,4.8329
20349,K1Er1P2S7,2.6388000000000003
20350,Ba2B5Cl1O9,5.2422
20353,Rb2Ge1O3,3.0075000000000003
20354,Tl2Cu1As1O4,1.5066000000000002
20355,Ba3V2P3O15,1.6044999999999998
20356,Na3B6N1O13,3.2938
20357,P1H3C1S3,2.1453
20358,Ba3Cu2Cl2O4,0.16810000000000036
20359,Co1Sb2S2O4F12,2.9043
20360,Dy1As1O4,3.6273
20361,Cs2Cd3Te4,1.5523
20363,Rb1Cu2Br3,1.6366000000000005
20365,B1P2N2Cl7,3.0652
20367,K1La5C2Cl10,1.9383
20368,Cs1Cr3O8,1.8862
20369,Cu3P1Se4,0.014999999999999682
20370,Ba1In2O4,1.6657000000000002
20372,Ba4Tb1Ru3O12,0.04059999999999997
20375,Li2Eu1Ge1S4,0.2260999999999997
20376,Fe1Si1Ge1,0.4360999999999997
20379,Ba3B1P3O12,5.0115
20380,Mn4P4O13,3.6706
20381,Ho2Zr2O7,2.862
20382,Li1Nb1P4O13,2.229
20383,Mn1Sn1O3,0.2273000000000005
20384,Na4P2H4C1O9,2.1221
20385,B1H11Au1C4I1N2,1.9587
20386,Zr1Tl1Cu1Se3,0.2375999999999996
20387,B1H5C1S1N2,3.9123
20388,Cr1H10S1N1O10,2.2768
20389,Li10Sn1P2Se12,1.3659
20390,Sn1H4Cl2O2,3.8131
20391,Na1Li1P2H8O10,5.129099999999998
20392,Rb2Ca1H8N12O4,4.3526
20393,Al1H10S1O9F1,5.459199999999999
20396,Li4V1O4F1,4.058400000000002
20399,Li4Mn1Sb2W1O12,1.1049000000000002
20400,Li4V2P4H3O16,0.5924
20401,Li2Bi1O3,1.2442000000000002
20402,Li3Nb2Fe3O10,1.6038
20403,La1Er1O3,4.379099999999998
20404,Li1Cr1B1O3,1.4545000000000003
20409,Ba1Na6O4,1.5887000000000002
20410,K2Ti1P1C1O7,0.12270000000000005
20411,Li2Co4O3F8,0.6079
20412,Li14Mn2S9,1.7888
20414,Li4Ti3Fe3Sn2O16,1.0311000000000003
20415,Li2Mn3Nb1O8,0.7276000000000002
20416,Li4Si4Bi2O13,3.8360000000000003
20417,Li2Cr1Co1O4,1.9215000000000004
20418,Li16Fe4Si1O16,2.1427
20423,V2Ni1H6N2O6,2.2079
20424,Li1V2C4O12,0.8435
20429,Nb5O12F1,1.6068999999999998
20430,Ca1Mn3O4,0.7782999999999998
20431,Li4Mn3V2Fe3O16,0.8151000000000002
20434,Li4Mn3Nb3Fe2O16,0.4687000000000001
20440,Li4Ti1Mn4Fe4O18,0.4329000000000001
20441,Li1Sn1P1C1O7,3.0135
20442,Sr1Nb2O4,1.1539
20444,Y2Hg2O5,0.6595
20445,Tm2Ge1O5,3.947400000000001
20448,Li4Mn3Ni3Te2O16,0.09989999999999988
20451,Li3Co1N6O12,2.4173
20452,Na3Fe1O4,0.4108000000000001
20453,Li4V3Co3Sn2O16,0.6959
20456,Li4Mn3V2Sb3O16,0.4661
20457,Na1Ni1P1O4,3.5959000000000003
20458,Li1Fe1B1O4,0.06669999999999998
20459,Li10Mn3Cr3Fe2O16,1.0172
20461,Li3Mn2Fe1O6,0.3996
20464,Na9Cu2O7,0.06529999999999991
20466,Li3Fe3W2O12,2.298
20467,Li1Fe1P1H12O10,3.8659
20468,Rb2Pt1S2,1.2148000000000003
20469,Zr1Ge1O4,3.7286
20470,Ce1P1O4,0.16790000000000038
20473,Li6U1O6,2.1708000000000003
20474,K1Na1Nd1Ta1O5,3.5102
20475,Ho1I3,2.2173
20476,Sr2Hg1Pb1,0.12749999999999995
20477,K2Te1O3,3.5354
20478,Cr1Sb1S3,0.5891000000000002
20479,Ta1Cu3Te4,1.1379
20481,Cs2Al1In1H6,0.6720999999999999
20484,La2Zn1Co1O6,1.120900000000001
20488,Mg1Be2P2,0.851
20489,Te2W3Se2S2,0.36019999999999985
20493,Mg1Sn1N2,1.0621
20497,Li1O2,0.07269999999999996
20498,Dy1V1O4,2.7757999999999994
20499,Mn1Zn1Au2,0.2624
20500,Ca2Pd1Pt1,1.2008
20501,Zn1Cd1Ag2,0.0014999999999996128
20502,Y2Mg1Os1,0.1291000000000002
20503,Ca1Hg2Pb1,0.3207
20504,Sm2Ni2O5,0.6478000000000002
20505,Li1Ca1Sb1,0.6898000000000004
20506,K1Cd1N3O6,2.2756
20507,Ba1Er1Cu1Se3,1.0391999999999997
20508,La3Ta1O7,3.5313
20509,Rb1Ni1C2N2Cl1,0.9992
20510,K3Pb2Cl8,0.0938000000000001
20511,Li2Cu1Sb1Cl6,0.8828
20512,Na2Cu1Bi1Cl6,0.9423000000000004
20513,Cs1Tb1Cd1Se3,2.0647
20514,Cs2K1Lu1Cl6,5.126200000000001
20515,Na2Pr1Cu1Cl6,1.2618999999999998
20516,Zn3Cu2Si3O12,0.4662000000000002
20517,V1Te2,0.002400000000000624
20518,Ca1Ga2,0.1621999999999999
20525,Cs1Nd1Te2,1.3066
20534,Li3V3Sb1O8,0.7475999999999994
20535,Sr1Cu1H4C4O8,0.25020000000000003
20536,Al2Fe1P2H18O18,1.9649
20537,Be1Si1O3,0.3604000000000003
20538,Rb1Pr1Nb2O7,1.3643999999999998
20540,K1Ba1Sb1Se3,1.7707000000000002
20541,K1Zn1I3O2,0.8451
20542,K3Lu1P2O8,5.0494
20543,Na7I2O5,0.117
20544,Ba1Sm2S4,1.7613
20545,Ba2As2O7,3.3198
20546,Cu1Hg1Se2O6,0.6305000000000001
20547,Cs1Cr1As2O7,2.3493
20548,Ca1H14I2O7,3.6765
20549,Fe2H10S2O11,4.2883
20550,K3Te1P2O14,0.0018000000000000238
20551,Al1H10C3N1,4.9144
20552,Cs3Bi2P3S12,2.0605
20553,Cs2Nb3Cl7O5,2.3095
20554,Na1H12Au1C4S4O12,2.1508000000000003
20555,Al1H12N3O15,3.5511
20556,Al4Fe2Si5O18,3.7282
20557,Ba1P6H16N4O18,5.0964
20558,Sr1Sn1S3,0.9201999999999996
20559,K2Sb1F5,4.7325
20560,Tb1Eu2Ta1O6,0.5703999999999994
20561,Cs2Tc1Cl6,1.3202999999999998
20562,V1Co1O3,1.2658
20563,Lu2Te3,0.18159999999999954
20564,V2Fe2Pb1O8F2,1.9328
20565,V1Ag2Hg1O4,0.6548
20566,Sr2Cr1Sb1O6,1.7230000000000003
20567,Rb2Fe1H2Br5O1,1.4227
20568,Nd2Se3O9,3.4762
20569,Li1Tb6B3O14,4.71
20570,Cu3B7Cl1O13,0.01980000000000004
20571,Co1P2O4,1.7012
20572,Ca2B8O15,0.1823
20574,Zn3P1Br3,1.6107
20575,Te3H9Br13O4,2.4049
20576,Sr1Mg3O4,2.1808
20577,Sb1Pb1I1O2,1.5626000000000009
20578,Na1Nd3Ti3Mn1O12,0.9921999999999996
20579,Ba1Sr1La4O8,3.2348
20580,As2Se1S2,1.0225
20581,Na1Er1P2S6,2.5453
20583,Mg2Co1Mo3S8,0.002700000000000813
20584,Ca5Zn1N4,0.8735999999999997
20585,Ho2O3,4.2394
20587,K2Ga2Sb3,0.9068999999999998
20588,Rb2Ti1Si3O9,3.1411999999999995
20589,Tl3Ge1Te3,0.6374
20590,K1Na2P3O9,5.0468
20591,Ga7Te10,0.8757999999999999
20592,V2Cd2O7,2.5472
20593,Tb1Fe3B4O12,2.3323
20594,Tl2W1O4,3.3293
20595,B1Cl3,4.7166
20596,Ba1H4I2O2,3.6581
20597,H6C1S1N4,3.4269000000000003
20598,Ir1F3,0.9249999999999998
20600,Li1Fe2P3O12,0.003499999999999948
20603,Al10Si2O19,3.3843000000000005
20604,Li3Br1O1,4.2774
20605,Na3P1S4,2.2814000000000005
20606,Hg4Sb2I3,0.7152000000000001
20607,Rb2Zr1Te3,0.4985
20608,Ca3B1N3,0.5682
20610,As1I5F6,1.3799
20612,Mn1H4Cl2O2,4.3746
20613,Ba2Eu1Re1O6,0.002299999999999969
20615,Zn2P3H19C4N2O12,4.8314
20616,Rb1Ho1P4O12,5.772500000000001
20617,Zn1Hg1C4S4N4,2.495
20618,P1H7C1N2O5,5.4212
20619,Ba2Mn2As2O1,0.2805999999999997
20620,Ba2Ni1Mo1O6,2.3916
20621,Cs1La1Nb2O7,1.4415
20623,Lu1Se1O3F1,4.2898000000000005
20624,K2Pd1N4O12,1.9067
20626,Na5B2P3O13,5.0787
20627,Gd1Ag1P4O12,2.3239
20628,Mn2P2C12S1O8F12,3.0239000000000003
20629,Fe2Ag1Mo3O12,1.1376000000000002
20630,K2Zn1Ge2O6,2.8725
20633,Cs1Er1Nb6Br18,0.9556
20634,Si3As4,0.4108000000000001
20635,Ta1P2Se2Cl5,1.9
20636,Li2Ge7O15,2.8601
20637,K2Cu1H8C4O12,0.7675
20638,Mo1Cl2,2.4478
20641,K1N1O1F2,3.2687
20642,Na1P1O3,4.7502
20643,Fe1Si1O3,2.7187
20645,Ca1Ga6Te10,0.9728000000000004
20646,Li1Mg1S1O4F1,0.8733
20648,Na3Al1P3N1O9,4.9929
20651,K1Al1Si3O8,4.9298
20652,Hf1P2H6O10,5.2369
20653,Rb1Dy1S2,2.3359
20655,Cu1H16I2O16,0.5667
20656,Na1Fe1P3H7O13,2.6593
20657,H8Au1C2S2N4Cl1O4,3.3284
20658,Si1H10O4F6,6.596
20659,Zn4P3H10C2N1O13,3.7053
20660,Li6Fe5W1O12,1.6478000000000006
20661,Ti1P4O12,2.3564
20665,Ta3O7F1,2.2457000000000003
20672,Al12Pb1O19,4.545399999999999
20673,Li2Mn2Si6O15,2.9777
20675,Li3Si1Bi1O5,3.273
20677,Ga1H5N2F2,2.7106
20681,B2Te1O5,3.3159
20683,Ho3Sb5O12,3.1298
20687,Li4Mn3V3Sn2O16,0.7744999999999997
20690,Li4Ti3Fe2Sn3O16,1.287
20692,Ti3W2O12,2.5978
20693,Li1Nb1Co1O4,2.2403000000000004
20697,Al2Se3O12,2.6467
20699,Na1Nb1Se2,0.5134999999999996
20700,Li6Te1O6,2.7662
20701,K1Sc1O2,3.6247
20702,K1La1Si1S4,2.9376999999999995
20705,Lu1I1O1,3.2656
20706,Ca3Sn1H2,0.5185
20707,Ag1As1Se1,0.24490000000000034
20708,Al1Co2O4,0.1307999999999998
20709,Zn1Sn1O3,1.9182999999999997
20712,Y1Ni2O4,0.4743000000000004
20713,Sb1As1O5,0.9217
20714,Li1Cr2P2O9,0.6380000000000001
20715,K3Sb1,0.6773
20716,Sr1Ca1O2,3.3236
20717,Na2Pd1S2,0.9636999999999998
20721,Na4Re1N3,2.4373
20722,Ba2Ta1In1O6,3.9467
20725,Ca2Cd1As2,0.8529999999999998
20726,Li1Zn2Ag1,1.0189
20727,Ba2Li1Mg1,0.04809999999999981
20728,K2In1As1Br6,0.03769999999999985
20729,Cs2Nb1Au1F6,0.0060999999999999934
20737,Mg1S1O9,0.544
20738,Ca1Mn1Be2Si5O17,0.008500000000000174
20739,Lu1F3,6.2697
20741,Zn1Pt1C4N4,3.9661
20742,Nd3Be1Cr1S7,0.6971000000000003
20743,Pr3Be1Cr1S7,0.7594999999999996
20744,Li1Y1W2O8,3.7859
20745,Li1Cr1W2O8,2.410200000000001
20746,Re1Ir2N10Cl10,0.036499999999999984
20747,Sm3Mn1Ga1S7,0.4469000000000003
20748,K3As1S3,2.641
20749,Na1B1O1F2,6.2946
20750,Na3Gd1C3O9,2.7049000000000003
20751,Rb3Bi2I9,2.2495
20752,C3F5,4.578200000000002
20753,Rb1Y1Se2O6,4.2761
20754,Ba1Er4Si5O17,4.7998
20755,Th1As8O18,3.5355000000000003
20756,Rb2Mn1Si5O12,3.1728
20757,Fe4Bi2O9,2.0046
20758,Ni1H2Cl2O4,0.3516999999999999
20759,K1P1O3,5.0617
20760,Li1B6S4Cl6O8,1.4769
20761,Cu5P2O12,0.03669999999999973
20762,Pr1C2Br1O7,0.5242
20763,Ho2B3O8,0.10220000000000028
20764,Sr1I2O15,0.010500000000000176
20766,Si5H6C4N2Cl10,3.5445
20768,Cu2Sn1Se3,0.10130000000000017
20769,P4Se3Br2,2.2693
